Classification,Water,WT,dagr,Phylum,color
Chryseobacterium_sp_,2.97733E-05,2.41447E-05,3.00442E-05,Bacteroidota,#fb8072
Constantimarinum_furrinae,1.20379E-05,8.53472E-06,1.24707E-05,Bacteroidota,#fb8072
Candidatus_Arcticimaribacter_forsetii,9.83367E-06,7.10884E-06,1.0233E-05,Bacteroidota,#fb8072
Imtechella_halotolerans,1.48101E-05,1.21347E-05,1.77349E-05,Bacteroidota,#fb8072
Dokdonia_sp__PRO95,1.15946E-05,7.3651E-06,1.44839E-05,Bacteroidota,#fb8072
Lutibacter_sp__A64,1.17471E-05,1.02099E-05,1.43861E-05,Bacteroidota,#fb8072
Galbibacter_sp__BG1,4.32439E-05,2.89834E-05,4.66615E-05,Bacteroidota,#fb8072
Algibacter_luteus,1.10179E-05,9.08653E-06,1.342E-05,Bacteroidota,#fb8072
Algibacter_sp__L1A34,2.00368E-05,1.3798E-05,2.02109E-05,Bacteroidota,#fb8072
Aequorivita_sublithincola,2.11466E-05,1.82248E-05,2.41639E-05,Bacteroidota,#fb8072
Lacinutrix_venerupis,1.32944E-05,1.03243E-05,1.81876E-05,Bacteroidota,#fb8072
Lacinutrix_sp__5H_3_7_4,1.24485E-05,8.35919E-06,1.21424E-05,Bacteroidota,#fb8072
Formosa_sp__Hel1_33_131,1.14101E-05,8.37191E-06,1.43089E-05,Bacteroidota,#fb8072
Formosa_sp__L2A11,1.76075E-05,1.24974E-05,2.29121E-05,Bacteroidota,#fb8072
Nonlabens_spongiae,1.44983E-05,9.09477E-06,1.52539E-05,Bacteroidota,#fb8072
Cellulophaga_omnivescoria,0.000017885,1.58778E-05,2.26132E-05,Bacteroidota,#fb8072
Aquimarina_sp__Aq107,1.26387E-05,1.02292E-05,1.5694E-05,Bacteroidota,#fb8072
Aquimarina_sp__AD1,1.43842E-05,8.85117E-06,1.26217E-05,Bacteroidota,#fb8072
Aquimarina_sp__BL5,1.79654E-05,1.48117E-05,2.10719E-05,Bacteroidota,#fb8072
Aquimarina_sp__ERC_38,3.0353E-05,2.15605E-05,3.55406E-05,Bacteroidota,#fb8072
Winogradskyella_sp__J14_2,1.22426E-05,8.5744E-06,1.38242E-05,Bacteroidota,#fb8072
Maribacter_hydrothermalis,1.86968E-05,1.26086E-05,2.29105E-05,Bacteroidota,#fb8072
Capnocytophaga_sputigena,1.65681E-05,1.0643E-05,1.99829E-05,Bacteroidota,#fb8072
Tenacibaculum_ovolyticum,1.82026E-05,1.33706E-05,2.29867E-05,Bacteroidota,#fb8072
Tenacibaculum_jejuense,1.87511E-05,1.60187E-05,2.30997E-05,Bacteroidota,#fb8072
Tenacibaculum_maritimum,2.41251E-05,1.74596E-05,2.511E-05,Bacteroidota,#fb8072
Polaribacter_pectinis,1.23365E-05,9.53517E-06,1.40176E-05,Bacteroidota,#fb8072
Polaribacter_haliotis,1.58308E-05,1.12573E-05,1.89762E-05,Bacteroidota,#fb8072
Polaribacter_sp__KT_15,7.40052E-06,6.12164E-06,8.90473E-06,Bacteroidota,#fb8072
Polaribacter_sp__SA4_10,1.22885E-05,9.88388E-06,1.21824E-05,Bacteroidota,#fb8072
Flavobacterium_indicum,2.88893E-05,2.43062E-05,3.45318E-05,Bacteroidota,#fb8072
Flavobacterium_covae,5.80028E-05,4.74191E-05,7.39383E-05,Bacteroidota,#fb8072
Flavobacterium_psychrophilum,6.53623E-05,5.46441E-05,8.07604E-05,Bacteroidota,#fb8072
Flavobacterium_sp__20NA77_7,2.30537E-05,1.98494E-05,3.01075E-05,Bacteroidota,#fb8072
Flavobacterium_sp__CS20,3.74436E-05,2.34168E-05,3.98955E-05,Bacteroidota,#fb8072
Synechococcus_sp__PROS_7_1,3.89259E-06,4.94261E-06,1.82906E-06,Cyanobacteriota,#80b1d3
cyanobacterium_endosymbiont_of_Rhopalodia_gibberula,6.27398E-06,3.35706E-06,8.1698E-06,Cyanobacteriota,#80b1d3
cyanobacterium_endosymbiont_of_Epithemia_clementina_EcSB,2.42848E-05,1.25348E-05,3.05415E-05,Cyanobacteriota,#80b1d3
Gloeomargarita_lithophora,1.49802E-05,8.84331E-06,1.53166E-05,Cyanobacteriota,#80b1d3
Chroococcidiopsis_thermalis,3.1743E-05,2.00998E-05,4.00562E-05,Cyanobacteriota,#80b1d3
Stanieria_sp__NIES_3757,9.59182E-06,6.79999E-06,1.26968E-05,Cyanobacteriota,#80b1d3
Stanieria_cyanosphaera,8.09318E-05,4.2081E-05,0.000102163,Cyanobacteriota,#80b1d3
Halomicronema_hongdechloris,1.8736E-05,1.29915E-05,2.09885E-05,Cyanobacteriota,#80b1d3
Pseudanabaena_galeata,3.42117E-05,2.31363E-05,3.75959E-05,Cyanobacteriota,#80b1d3
Leptolyngbya_boryana,2.38637E-05,1.47531E-05,2.17648E-05,Cyanobacteriota,#80b1d3
Rivularia_sp__PCC_7116,1.07011E-05,7.62808E-06,1.18732E-05,Cyanobacteriota,#80b1d3
Calothrix_parasitica,2.63656E-05,1.73882E-05,3.02082E-05,Cyanobacteriota,#80b1d3
Calothrix_sp__NIES_2098,1.44736E-05,1.30461E-05,1.99841E-05,Cyanobacteriota,#80b1d3
Calothrix_sp__PCC_6303,1.56406E-05,8.88392E-06,1.81915E-05,Cyanobacteriota,#80b1d3
Nostoc_punctiforme,8.35457E-06,7.65007E-06,1.18409E-05,Cyanobacteriota,#80b1d3
Nostoc_sp__TCL240_02,5.97908E-06,4.01718E-06,6.71235E-06,Cyanobacteriota,#80b1d3
Nostoc_sp__ATCC_53789,5.35059E-05,2.93148E-05,6.30817E-05,Cyanobacteriota,#80b1d3
Cyanobacterium_sp__uoEpiScrs1,3.56041E-05,2.17062E-05,4.16143E-05,Cyanobacteriota,#80b1d3
Microcystis_aeruginosa,5.60745E-05,3.99858E-05,6.38994E-05,Cyanobacteriota,#80b1d3
Gloeocapsa_sp__PCC_7428,2.25925E-05,1.54302E-05,2.43583E-05,Cyanobacteriota,#80b1d3
Geminocystis_sp__NIES_3708,1.04775E-05,6.86927E-06,1.27089E-05,Cyanobacteriota,#80b1d3
Geminocystis_sp__NIES_3709,1.76204E-05,1.03677E-05,2.26864E-05,Cyanobacteriota,#80b1d3
Euhalothece_natronophila,4.94165E-06,3.60393E-06,5.89412E-06,Cyanobacteriota,#80b1d3
Crocosphaera_subtropica,7.64365E-06,5.85939E-06,9.31266E-06,Cyanobacteriota,#80b1d3
Rippkaea_orientalis,6.76879E-06,4.74097E-06,9.43322E-06,Cyanobacteriota,#80b1d3
Candidatus_Atelocyanobacterium_thalassa,5.66909E-05,3.15202E-05,6.95542E-05,Cyanobacteriota,#80b1d3
Gloeothece_verrucosa,3.81316E-05,1.8795E-05,3.93555E-05,Cyanobacteriota,#80b1d3
Crinalium_epipsammum,4.17462E-05,2.7834E-05,5.15552E-05,Cyanobacteriota,#80b1d3
Arthrospira_platensis,1.45159E-05,8.51615E-06,1.47668E-05,Cyanobacteriota,#80b1d3
Oxynema_aestuarii,2.8655E-05,2.1327E-05,2.99189E-05,Cyanobacteriota,#80b1d3
Planktothrix_agardhii,2.2122E-05,1.37473E-05,3.02473E-05,Cyanobacteriota,#80b1d3
Limnospira_indica,0.000144004,8.49691E-05,0.000182346,Cyanobacteriota,#80b1d3
Chamaesiphon_minutus,3.52699E-05,2.03642E-05,0.00004179,Cyanobacteriota,#80b1d3
Prochlorococcus_sp__MIT_0801,3.4055E-06,1.85008E-06,5.5108E-06,Cyanobacteriota,#80b1d3
Prochlorococcus_marinus,8.61106E-05,5.26499E-05,9.50243E-05,Cyanobacteriota,#80b1d3
Dactylococcopsis_salina,5.35082E-05,3.04124E-05,7.07267E-05,Cyanobacteriota,#80b1d3
Synechococcus_sp__BIOS_U3_1,3.87202E-06,3.76315E-06,7.25938E-06,Cyanobacteriota,#80b1d3
Synechococcus_sp__NIES_970,1.99962E-05,1.07832E-05,2.78597E-05,Cyanobacteriota,#80b1d3
Synechococcus_sp__ROS8604,1.14284E-05,7.61623E-06,1.40364E-05,Cyanobacteriota,#80b1d3
Synechococcus_sp__PCC_7502,3.52181E-05,2.0584E-05,4.95277E-05,Cyanobacteriota,#80b1d3
Cystobacter_fuscus,0.000165173,0.000306277,0.000149425,Myxococcota,#fdb462
Archangium_violaceum,0.000330798,0.000609904,0.000284168,Myxococcota,#fdb462
Myxococcus_landrumus,8.76599E-05,0.000106329,6.88573E-05,Myxococcota,#fdb462
Myxococcus_stipitatus,9.9775E-05,0.000125463,8.13057E-05,Myxococcota,#fdb462
Myxococcus_hansupus,0.000125529,0.00014533,9.60744E-05,Myxococcota,#fdb462
Corallococcus_coralloides,0.000333689,0.000321646,0.000206583,Myxococcota,#fdb462
Corallococcus_sp__NCRR,0.000123896,0.000116568,7.8018E-05,Myxococcota,#fdb462
Corallococcus_sp__EGB,0.000248217,0.000147821,8.99391E-05,Myxococcota,#fdb462
Nitrospina_watsonii,1.89449E-05,1.83082E-05,1.47225E-05,Others,#d9d9d9
Hydrogenobacter_sp__T_8,7.75384E-07,1.03433E-06,0,Others,#d9d9d9
Candidatus_Chazhemtobacterium_aquaticus,1.44927E-06,2.31968E-06,1.08058E-06,Others,#d9d9d9
Pseudothermotoga_hypogea,3.1686E-06,2.70585E-06,5.28848E-07,Others,#d9d9d9
Sphaerochaeta_pleomorpha,2.75159E-06,4.48431E-06,2.45873E-06,Others,#d9d9d9
Dictyoglomus_thermophilum,1.21074E-06,0,1.73149E-06,Others,#d9d9d9
Caldithrix_abyssi,2.49917E-05,1.89492E-05,2.78578E-05,Others,#d9d9d9
Calditerrivibrio_nitroreducens,3.72702E-06,2.38779E-06,3.92416E-06,Others,#d9d9d9
Deferribacter_desulfuricans,7.01476E-06,4.51598E-06,8.32546E-06,Others,#d9d9d9
Aquifex_aeolicus,1.4568E-05,9.3497E-06,1.96513E-05,Others,#d9d9d9
Candidatus_Chromulinivorax_destructor,7.00679E-06,4.93889E-06,9.08053E-06,Others,#d9d9d9
Mesotoga_infera,9.23867E-06,7.01836E-06,1.03223E-05,Others,#d9d9d9
Pseudothermotoga_thermarum,2.49218E-06,1.36934E-06,5.3343E-06,Others,#d9d9d9
Streptobacillus_moniliformis,5.2189E-06,2.8587E-06,5.71349E-06,Others,#d9d9d9
Leptotrichia_trevisanii,7.54533E-06,4.4675E-06,6.84015E-06,Others,#d9d9d9
Leptotrichia_wadei,8.32768E-06,5.1503E-06,1.01705E-05,Others,#d9d9d9
Leptotrichia_sp__oral_taxon_218,2.56558E-06,1.24641E-06,4.01002E-06,Others,#d9d9d9
Leptotrichia_sp__oral_taxon_212,3.37055E-06,2.18977E-06,3.96307E-06,Others,#d9d9d9
Leptotrichia_sp__oral_taxon_847,3.33165E-06,3.08752E-06,5.32048E-06,Others,#d9d9d9
Cetobacterium_somerae,5.22447E-06,3.76225E-06,5.50125E-06,Others,#d9d9d9
Fusobacterium_gonidiaformans,4.17876E-06,1.79392E-06,4.82292E-06,Others,#d9d9d9
Fusobacterium_animalis,1.73721E-05,1.11032E-05,1.91602E-05,Others,#d9d9d9
Fusobacterium_nucleatum,2.03103E-05,1.87929E-05,2.67658E-05,Others,#d9d9d9
Fusobacterium_hominis,1.85222E-05,1.08681E-05,2.05362E-05,Others,#d9d9d9
Fusobacterium_ulcerans,1.58195E-05,9.66094E-06,1.64224E-05,Others,#d9d9d9
Fusobacterium_pseudoperiodonticum,1.45699E-05,9.99105E-06,1.64282E-05,Others,#d9d9d9
Fluviispira_sanaruensis,2.04196E-05,1.42495E-05,2.53884E-05,Others,#d9d9d9
Bdellovibrio_sp__22V,2.50218E-05,1.95E-05,3.04846E-05,Others,#d9d9d9
Brachyspira_intermedia,5.5309E-06,4.42643E-06,7.70782E-06,Others,#d9d9d9
Brachyspira_murdochii,3.16218E-06,3.05061E-06,5.58917E-06,Others,#d9d9d9
Brachyspira_hampsonii,7.47367E-06,4.48703E-06,7.66551E-06,Others,#d9d9d9
Leptospira_tipperaryensis,9.48341E-06,7.8646E-06,1.20641E-05,Others,#d9d9d9
Leptospira_santarosai,6.66935E-06,4.85768E-06,8.70679E-06,Others,#d9d9d9
Leptospira_biflexa,0.000020523,1.17323E-05,2.23596E-05,Others,#d9d9d9
Leptospira_sp__GIMC2001,1.14177E-05,7.18477E-06,1.22625E-05,Others,#d9d9d9
Thiospirochaeta_perfilievii,7.43767E-06,5.41388E-06,8.18726E-06,Others,#d9d9d9
Treponema_peruense,2.71084E-06,2.08618E-06,3.09144E-06,Others,#d9d9d9
Treponema_parvum,5.86335E-06,4.74805E-06,6.29412E-06,Others,#d9d9d9
Borreliella_valaisiana,1.05335E-06,0.000001025,2.99026E-06,Others,#d9d9d9
Borreliella_garinii,4.5484E-06,2.77723E-06,4.36171E-06,Others,#d9d9d9
Borreliella_finlandensis,1.69441E-05,1.08643E-05,2.02583E-05,Others,#d9d9d9
Borrelia_sp__A_FGy1,4.94033E-06,1.79306E-06,7.22915E-06,Others,#d9d9d9
Borrelia_hermsii,5.7501E-05,3.08219E-05,6.98056E-05,Others,#d9d9d9
Caminibacter_pacificus,4.75676E-06,3.14535E-06,5.2013E-06,Others,#d9d9d9
Nitratifractor_salsuginis,1.04411E-05,7.36084E-06,9.06009E-06,Others,#d9d9d9
Sulfurimonas_marina,3.87088E-06,2.04501E-06,3.78338E-06,Others,#d9d9d9
Candidatus_Sulfurimonas_marisnigri,5.5935E-06,2.62962E-06,5.54685E-06,Others,#d9d9d9
Helicobacter_canadensis,2.64193E-06,1.68956E-06,3.54665E-06,Others,#d9d9d9
Helicobacter_cetorum,3.28009E-06,1.56877E-06,3.7901E-06,Others,#d9d9d9
Helicobacter_typhlonius,2.2619E-06,1.15795E-06,1.03486E-05,Others,#d9d9d9
Helicobacter_ailurogastricus,2.39687E-05,1.28176E-05,3.08276E-05,Others,#d9d9d9
Helicobacter_pylori,4.1159E-05,3.51756E-05,4.44923E-05,Others,#d9d9d9
Helicobacter_cholecystus,3.63751E-05,1.91356E-05,4.21074E-05,Others,#d9d9d9
Halarcobacter_ebronensis,4.49605E-06,3.49088E-06,6.97203E-06,Others,#d9d9d9
Malaciobacter_mytili,7.57236E-06,4.78269E-06,9.32318E-06,Others,#d9d9d9
Malaciobacter_molluscorum,9.49358E-06,5.44861E-06,1.14663E-05,Others,#d9d9d9
Arcobacter_ellisii,4.92808E-06,3.29384E-06,6.812E-06,Others,#d9d9d9
Arcobacter_defluvii,1.09393E-05,9.01872E-06,1.39461E-05,Others,#d9d9d9
Arcobacter_roscoffensis,1.01212E-05,6.90388E-06,9.96618E-06,Others,#d9d9d9
Aliarcobacter_thereius,3.48143E-06,9.45256E-07,4.16663E-06,Others,#d9d9d9
Aliarcobacter_lanthieri,6.65177E-06,3.97162E-06,7.40398E-06,Others,#d9d9d9
Aliarcobacter_cryaerophilus,2.20801E-05,1.44544E-05,2.5528E-05,Others,#d9d9d9
Aliarcobacter_butzleri,1.9334E-05,1.23794E-05,2.01388E-05,Others,#d9d9d9
Aliarcobacter_cibarius,2.00185E-05,1.48744E-05,2.5169E-05,Others,#d9d9d9
Candidatus_Campylobacter_infans,1.65223E-06,1.25E-06,3.26362E-06,Others,#d9d9d9
Campylobacter_iguaniorum,3.48279E-06,1.72666E-06,4.34625E-06,Others,#d9d9d9
Campylobacter_insulaenigrae,2.63474E-06,1.11878E-06,3.68292E-06,Others,#d9d9d9
Campylobacter_avium,3.59601E-06,1.33884E-06,4.09621E-06,Others,#d9d9d9
Campylobacter_coli,9.02941E-06,4.46338E-06,9.9995E-06,Others,#d9d9d9
Campylobacter_corcagiensis,2.43545E-06,9.6525E-07,2.88595E-06,Others,#d9d9d9
Campylobacter_jejuni,2.72791E-05,2.49063E-05,4.20621E-05,Others,#d9d9d9
Campylobacter_fetus,1.21561E-05,6.18506E-06,1.27164E-05,Others,#d9d9d9
Campylobacter_sputorum,8.95018E-06,4.33545E-06,8.70821E-06,Others,#d9d9d9
Campylobacter_concisus,1.7434E-05,1.20759E-05,1.84272E-05,Others,#d9d9d9
Campylobacter_sp__2014D_0216,2.30383E-06,9.40416E-07,2.50198E-06,Others,#d9d9d9
Campylobacter_sp__RM12175,4.26888E-06,2.31467E-06,6.55603E-06,Others,#d9d9d9
Campylobacter_sp__RM5004,4.7286E-06,3.23846E-06,5.4663E-06,Others,#d9d9d9
Candidatus_Protochlamydia_amoebophila,6.10816E-06,5.88014E-06,9.75791E-06,Others,#d9d9d9
Malacoplasma_iowae,4.26669E-06,2.51879E-06,4.93958E-06,Others,#d9d9d9
Metamycoplasma_equirhinis,2.13288E-06,8.81214E-07,3.06499E-06,Others,#d9d9d9
Metamycoplasma_cloacale,1.61723E-06,1.58566E-06,2.68801E-06,Others,#d9d9d9
Metamycoplasma_hominis,9.49576E-06,5.9859E-06,1.2764E-05,Others,#d9d9d9
Williamsoniiplasma_luminosum,4.40696E-06,2.41764E-06,5.04382E-06,Others,#d9d9d9
Mesoplasma_coleopterae,2.64093E-06,1.66629E-06,3.71024E-06,Others,#d9d9d9
Mesoplasma_florum,7.77703E-06,6.67318E-06,1.06378E-05,Others,#d9d9d9
Spiroplasma_sabaudiense,8.80438E-07,0,1.39059E-06,Others,#d9d9d9
Spiroplasma_alleghenense,1.99598E-06,1.35112E-06,3.89314E-06,Others,#d9d9d9
Spiroplasma_apis,1.7106E-06,1.29324E-06,2.99511E-06,Others,#d9d9d9
Spiroplasma_monobiae,2.13608E-06,1.07471E-06,3.22662E-06,Others,#d9d9d9
Spiroplasma_floricola,2.03592E-06,1.59009E-06,3.83275E-06,Others,#d9d9d9
Spiroplasma_culicicola,3.10498E-06,1.48242E-06,3.86482E-06,Others,#d9d9d9
Spiroplasma_taiwanense,3.42494E-06,1.75099E-06,4.36658E-06,Others,#d9d9d9
Spiroplasma_corruscae,3.28686E-06,1.73331E-06,3.03884E-06,Others,#d9d9d9
Spiroplasma_sp__SV19,4.19448E-06,2.00935E-06,5.12835E-06,Others,#d9d9d9
Spiroplasma_ixodetis,7.14849E-06,4.08932E-06,9.35907E-06,Others,#d9d9d9
Spiroplasma_citri,1.48466E-05,9.30926E-06,1.80674E-05,Others,#d9d9d9
Mycoplasmopsis_caviae,1.3584E-06,5.33466E-07,2.52606E-06,Others,#d9d9d9
Mycoplasmopsis_arginini,2.68956E-06,1.29948E-06,3.39723E-06,Others,#d9d9d9
Mycoplasmopsis_felis,5.38598E-06,3.83959E-06,5.6305E-06,Others,#d9d9d9
Mycoplasmopsis_cynos,1.05037E-05,6.03384E-06,1.25914E-05,Others,#d9d9d9
Mycoplasma_anserisalpingitidis,3.25862E-06,2.37145E-06,3.84324E-06,Others,#d9d9d9
Mycoplasma_mycoides,1.27992E-05,8.1634E-06,1.55858E-05,Others,#d9d9d9
Mycoplasma_sp__1654_15,1.01272E-06,1.73362E-06,3.15599E-06,Others,#d9d9d9
Mycoplasma_sp__Mirounga_ES2805_ORL,9.18014E-06,3.95877E-06,1.08504E-05,Others,#d9d9d9
Mariprofundus_aestuarium,4.77763E-06,5.5574E-06,2.21696E-06,Pseudomonadota,#bebada
Candidatus_Thioglobus_autotrophicus,1.00486E-06,1.83694E-06,5.17112E-07,Pseudomonadota,#bebada
Methylophaga_nitratireducenticrescens,3.54243E-06,5.93481E-06,3.92095E-06,Pseudomonadota,#bebada
Methylomonas_sp__EFPC3,1.65817E-05,1.81781E-05,1.35358E-05,Pseudomonadota,#bebada
Microbulbifer_thermotolerans,1.50979E-05,2.1322E-05,1.53502E-05,Pseudomonadota,#bebada
Microbulbifer_sp__VAAF005,2.66973E-05,2.96641E-05,1.93955E-05,Pseudomonadota,#bebada
Microbulbifer_sp__H12,1.79144E-05,2.11492E-05,1.84574E-05,Pseudomonadota,#bebada
Microbulbifer_sp__SH_1,2.14346E-05,2.79571E-05,2.00869E-05,Pseudomonadota,#bebada
Microbulbifer_sp__YPW16,2.86349E-05,3.22209E-05,2.52367E-05,Pseudomonadota,#bebada
Teredinibacter_turnerae,1.28113E-05,1.7206E-05,1.33714E-05,Pseudomonadota,#bebada
Simiduia_sp__21SJ11W_1,1.76863E-05,2.10224E-05,1.51062E-05,Pseudomonadota,#bebada
Cellvibrio_japonicus,4.75492E-05,0.000126145,5.24917E-05,Pseudomonadota,#bebada
Cellvibrio_sp__QJXJ,5.14331E-05,0.000208745,5.4646E-05,Pseudomonadota,#bebada
Cellvibrio_sp__KY_YJ_3,6.17781E-05,0.000274153,6.52764E-05,Pseudomonadota,#bebada
Cellvibrio_sp__PSBB023,6.9881E-05,0.000315999,6.83801E-05,Pseudomonadota,#bebada
Aeromonas_sp__2692_1,0,8.59094E-06,1.37508E-06,Pseudomonadota,#bebada
Aeromonas_bestiarum,6.22333E-06,7.77818E-06,4.80697E-06,Pseudomonadota,#bebada
Idiomarina_piscisalsi,1.33775E-06,2.10083E-06,3.05574E-07,Pseudomonadota,#bebada
Hydrocarboniclastica_marina,1.29469E-05,1.56618E-05,0.000012753,Pseudomonadota,#bebada
Alkalimarinus_alittae,4.31503E-06,4.90156E-06,2.9598E-06,Pseudomonadota,#bebada
Paraglaciecola_sp__L1A13,5.67908E-06,5.78416E-06,4.29372E-06,Pseudomonadota,#bebada
Salinimonas_marina,5.49599E-06,4.75089E-06,3.02825E-06,Pseudomonadota,#bebada
Alteromonas_macleodii,2.13883E-05,2.44423E-05,2.04504E-05,Pseudomonadota,#bebada
Shewanella_seohaensis,2.64242E-06,3.72744E-06,4.23078E-07,Pseudomonadota,#bebada
Rheinheimera_mangrovi,9.53473E-06,9.83034E-06,7.45217E-06,Pseudomonadota,#bebada
Vibrio_fluvialis,2.02818E-05,1.89744E-05,1.72337E-05,Pseudomonadota,#bebada
Psychrobacter_sp__P11G5,2.27403E-06,3.4127E-06,5.34754E-07,Pseudomonadota,#bebada
Psychrobacter_sp__DAB_AL43B,2.85239E-06,4.19596E-06,2.57873E-06,Pseudomonadota,#bebada
Litorivicinus_lipolyticus,9.45158E-06,1.01155E-05,7.94359E-06,Pseudomonadota,#bebada
Hahella_sp__KA22,1.62967E-05,1.85912E-05,1.25382E-05,Pseudomonadota,#bebada
Salinispirillum_sp__LH_10_3_1,7.13874E-06,8.31646E-06,5.62718E-06,Pseudomonadota,#bebada
Ketobacter_alkanivorans,9.32578E-06,1.03877E-05,7.08514E-06,Pseudomonadota,#bebada
Isoalcanivorax_pacificus,4.30401E-05,4.56719E-05,4.02691E-05,Pseudomonadota,#bebada
Bacterioplanes_sanyensis,9.0953E-06,1.19371E-05,9.02162E-06,Pseudomonadota,#bebada
Amphritea_atlantica,6.38839E-06,1.16324E-05,6.13885E-06,Pseudomonadota,#bebada
Thalassolituus_oleivorans,8.2474E-06,9.10855E-06,6.17531E-06,Pseudomonadota,#bebada
Marinomonas_foliarum,3.73363E-06,4.72941E-06,2.11699E-06,Pseudomonadota,#bebada
Marinobacterium_sediminicola,9.79296E-06,1.09403E-05,8.7381E-06,Pseudomonadota,#bebada
Halotalea_alkalilenta,3.93524E-05,4.12979E-05,3.37863E-05,Pseudomonadota,#bebada
Salinicola_endophyticus,4.22655E-05,3.96127E-05,3.35686E-05,Pseudomonadota,#bebada
Halomonas_halophila,1.47103E-05,1.87657E-05,1.25348E-05,Pseudomonadota,#bebada
Halomonas_piezotolerans,5.35555E-06,8.72358E-06,2.72509E-06,Pseudomonadota,#bebada
Halomonas_venusta,5.11621E-06,7.25653E-06,3.96598E-06,Pseudomonadota,#bebada
Halomonas_sulfidoxydans,8.69225E-06,1.08143E-05,6.11254E-06,Pseudomonadota,#bebada
Halomonas_titanicae,1.87715E-05,2.88001E-05,1.7908E-05,Pseudomonadota,#bebada
Halomonas_alkalicola,2.153E-05,2.81164E-05,1.79127E-05,Pseudomonadota,#bebada
Halomonas_sp__hl_4,7.90869E-06,1.15885E-05,3.82813E-06,Pseudomonadota,#bebada
Halomonas_sp__THAF12,4.51629E-05,4.86169E-05,4.00687E-05,Pseudomonadota,#bebada
Halomonas_sp__DN3,3.8166E-05,3.91172E-05,3.12263E-05,Pseudomonadota,#bebada
Lonsdalea_populi,1.01911E-05,9.01442E-06,6.4706E-06,Pseudomonadota,#bebada
Pectobacterium_polonicum,2.66896E-06,4.39266E-06,1.08115E-06,Pseudomonadota,#bebada
Pectobacterium_atrosepticum,5.40705E-06,6.90292E-06,4.77236E-06,Pseudomonadota,#bebada
Erwinia_rhapontici,1.34829E-05,1.36426E-05,9.82713E-06,Pseudomonadota,#bebada
Pantoea_deleyi,1.0217E-05,1.24765E-05,9.3721E-06,Pseudomonadota,#bebada
Pantoea_vagans,3.64976E-05,3.49511E-05,3.09352E-05,Pseudomonadota,#bebada
Serratia_ureilytica,5.19718E-05,4.69102E-05,3.16717E-05,Pseudomonadota,#bebada
Serratia_proteamaculans,0.000026925,2.65572E-05,2.26944E-05,Pseudomonadota,#bebada
Cedecea_lapagei,8.82759E-06,1.08543E-05,7.78336E-06,Pseudomonadota,#bebada
Kosakonia_oryzae,4.96617E-06,6.88709E-06,5.20087E-06,Pseudomonadota,#bebada
Citrobacter_sp__RHB25_C09,5.12527E-06,6.23063E-06,3.52679E-06,Pseudomonadota,#bebada
Enterobacter_cancerogenus,1.60668E-05,2.44607E-05,1.68691E-05,Pseudomonadota,#bebada
Halopseudomonas_phragmitis,2.27625E-05,2.40845E-05,1.94342E-05,Pseudomonadota,#bebada
Halopseudomonas_aestusnigri,3.7992E-05,3.78565E-05,3.09788E-05,Pseudomonadota,#bebada
Pseudomonas_capeferrum,2.7366E-06,9.79783E-06,1.63943E-06,Pseudomonadota,#bebada
Pseudomonas_sp__R4_34_07,3.38883E-06,1.03739E-05,3.23853E-06,Pseudomonadota,#bebada
Pseudomonas_sp__ATCC_43928,8.18225E-06,1.55631E-05,7.24139E-06,Pseudomonadota,#bebada
Pseudomonas_sp__FP2262,7.61165E-06,1.758E-05,6.37836E-06,Pseudomonadota,#bebada
Pseudomonas_sp__R4_39_08,6.96754E-06,1.20595E-05,4.29102E-06,Pseudomonadota,#bebada
Pseudomonas_sp__C27_2019_,4.7134E-06,7.0478E-06,4.56381E-06,Pseudomonadota,#bebada
Pseudomonas_sp__SL4_2022_,1.58306E-05,2.67418E-05,1.87224E-05,Pseudomonadota,#bebada
Lysobacter_sp__5GHs7_4,0.000741573,0.000610975,0.000504141,Pseudomonadota,#bebada
Lysobacter_sp__S4_A87,0.001245558,0.001122645,0.000708139,Pseudomonadota,#bebada
Methyloradius_palustris,1.09459E-05,1.92539E-05,1.13486E-05,Pseudomonadota,#bebada
Methylophilus_sp__TWE2,0.000240434,0.000571321,0.000206332,Pseudomonadota,#bebada
Neisseria_dumasiana,4.007E-06,4.32991E-06,1.72157E-06,Pseudomonadota,#bebada
Chitinibacter_fontanus,8.07049E-06,8.76583E-06,6.43385E-06,Pseudomonadota,#bebada
Chromobacterium_sp__IIBBL_290_4,4.84742E-05,5.51749E-05,4.33665E-05,Pseudomonadota,#bebada
Orrella_daihaiensis,8.33549E-06,8.35263E-06,6.57558E-06,Pseudomonadota,#bebada
Bordetella_pertussis,0.000568389,0.000478411,0.000286094,Pseudomonadota,#bebada
Mycoavidus_sp__SF9855,1.61485E-06,3.57877E-06,3.17308E-07,Pseudomonadota,#bebada
Polynucleobacter_asymbioticus,5.37422E-06,7.25539E-06,5.099E-06,Pseudomonadota,#bebada
Ralstonia_solanacearum,0.004537414,0.006588092,0.00287174,Pseudomonadota,#bebada
Delftia_lacustris,0.000433982,0.000590935,0.000414889,Pseudomonadota,#bebada
Delftia_sp__Cs1_4,3.9795E-05,5.62809E-05,4.20234E-05,Pseudomonadota,#bebada
Paremcibacter_congregatus,1.83005E-05,1.73303E-05,1.4554E-05,Pseudomonadota,#bebada
Thalassovita_gelatinovora,2.38438E-05,2.51183E-05,2.13084E-05,Pseudomonadota,#bebada
